resnet50_lr1e-3 fold_0;0.524151086807251;0.6538042426109314;0.6962956190109253;0.7159070372581482;0.7365171313285828;0.753223180770874;0.7633920311927795;0.7717450261116028;0.782640278339386;0.7968040704727173;0.8004357814788818;0.8050662875175476
resnet50_lr1e-3 fold_1;0.510532021522522;0.6526239514350891;0.6854004263877869;0.7168149352073669;0.7342473268508911;0.751316487789154;0.7635736465454102;0.7746504545211792;0.7796440720558167;0.7889050245285034;0.7962592840194702;0.8045215010643005;0.8096059560775757;0.8153259754180908;0.8202288150787354;0.8228617906570435;0.8312148451805115;0.8352097272872925;0.8383874893188477;0.8437443375587463;0.8480116128921509
resnet50_lr1e-3 fold_2;0.5355910658836365;0.659887433052063;0.6986562609672546;0.7228981256484985;0.7425095438957214;0.7592155337333679;0.769656777381897;0.7795532941818237;0.7898129820823669;0.8007081747055054;0.8063374161720276;0.8125113248825073;0.8212275505065918;0.824314534664154;0.8297621011734009;0.834937334060669;0.8387506604194641;0.8412020802497864;0.847285270690918
resnet50_lr1e-3 fold_3;0.5474353432655334;0.6836132407188416;0.7161144018173218;0.7375397086143494;0.7573308944702148;0.7737630605697632;0.7832047343254089;0.79673171043396;0.802541971206665;0.8147072196006775;0.8224239945411682;0.8246936202049255;0.833590567111969;0.838583767414093;0.8413072824478149;0.8490240573883057;0.852201521396637;0.8552882671356201
resnet50_lr1e-3 fold_4;0.5320925712585449;0.679800271987915;0.722650945186615;0.7435315251350403;0.7592374086380005;0.7788470387458801;0.7903767824172974;0.8050839900970459;0.8119836449623108;0.818520188331604;0.8247843980789185;0.8287789225578308;0.8378574848175049;0.8422151803970337;0.8492056131362915;0.852110743522644;0.8572854995727539;0.8588288426399231;0.8608261346817017
resnet50_lr1e-4 fold_0;0.26702380180358887;0.4513346552848816;0.5279644131660461;0.5683675408363342;0.5922462344169617;0.6124932169914246;0.624659538269043;0.6382785439491272;0.6489921808242798;0.6557109355926514;0.665789008140564;0.6708734631538391;0.6779553294181824;0.684038519859314;0.6863083243370056;0.6908479928970337;0.6941165924072266;0.6992918252944946;0.7042854428291321;0.705647349357605;0.710822582244873;0.7144543528556824;0.7170873284339905;0.7215362191200256;0.7229889035224915;0.7243508100509644;0.7288904786109924;0.7286181449890137;0.7322498559951782;0.7347920536994934;0.7360631823539734;0.7406028509140015;0.7426003217697144;0.7440530061721802;0.7456873059272766;0.7494098544120789;0.7515888810157776;0.751952052116394;0.7534047365188599;0.7539495229721069;0.7575812339782715;0.7604866623878479;0.7617577910423279;0.7638460397720337;0.7659342885017395;0.7653895020484924;0.7694752216339111;0.7732885479927063;0.7726529836654663;0.7741965055465698;0.7769202589988708;0.7768294811248779;0.7782821655273438;0.7810967564582825;0.7830034494400024;0.7812783718109131;0.7844561338424683;0.7849101424217224;0.7860904335975647;0.789086639881134;0.7883602976799011;0.7909024953842163;0.7897221446037292;0.7925367951393127;0.7947158217430115;0.794352650642395;0.7958961129188538;0.7984383702278137;0.7988015413284302;0.7990739345550537;0.8011621832847595;0.8021608591079712;0.8025240898132324;0.8040675520896912;0.8051570653915405;0.806700587272644;0.8070637583732605;0.8102415204048157;0.8105139136314392;0.8126929402351379;0.811331033706665;0.8123297691345215;0.8131468892097473;0.8138732314109802;0.8155983090400696
resnet50_lr1e-4 fold_1;0.22317050397396088;0.4387143552303314;0.51824951171875;0.5611948370933533;0.5804430842399597;0.6013255715370178;0.6145814657211304;0.628018856048584;0.6408208012580872;0.6466315388679504;0.6525331139564514;0.6631559729576111;0.6670600771903992;0.6741420030593872;0.6824042201042175;0.6838569045066833;0.6917559504508972;0.6937534213066101;0.6996549963951111;0.7019248008728027;0.7088251113891602;0.7104594111442566;0.7151806950569153;0.717995285987854;0.7211730480194092;0.724532425403595;0.7240784168243408;0.7267114520072937;0.7325222492218018;0.7333393692970276;0.736244797706604;0.7392409443855286;0.7412384152412415;0.7450517416000366;0.7442346215248108;0.7481387257575989;0.7495006322860718;0.7548574805259705;0.7533139586448669;0.7566733360290527;0.7596694827079773;0.7625749111175537;0.7619393467903137;0.7652987241744995;0.7663882374763489;0.7675685286521912;0.7703831195831299;0.7726529836654663;0.7722898125648499;0.7730161547660828;0.7741965055465698;0.7769202589988708;0.7790085077285767;0.7770110964775085;0.7793717384338379;0.783911406993866
resnet50_lr1e-4 fold_2;0.257853627204895;0.4560559391975403;0.5421282052993774;0.5800799131393433;0.605774462223053;0.622117280960083;0.6360995173454285;0.6457236409187317;0.6534410715103149;0.6629744172096252;0.6680588126182556;0.6750499606132507;0.682131826877594;0.689213752746582;0.6931178569793701;0.6975667476654053;0.7020156383514404;0.706918478012085;0.710913360118866;0.7118213176727295;0.7162702083587646;0.7207190990447998;0.7256219387054443;0.7287089228630066;0.7320683002471924;0.733702540397644;0.7363355755805969;0.7387869954109192;0.7426003217697144;0.7444161772727966;0.746141254901886;0.7502269744873047;0.7516796588897705;0.7540403008460999;0.7574904561042786;0.7586708068847656;0.7603050470352173;0.7628473043441772;0.765026330947876;0.7663882374763489;0.7678409218788147;0.7693844437599182;0.7705647349357605;0.7712910771369934;0.7741965055465698;0.7752860188484192;0.7774650454521179;0.7801888585090637;0.7801888585090637;0.7806428074836731;0.7850009202957153;0.7838205695152283;0.7874523401260376;0.7860904335975647
resnet50_lr1e-4 fold_3;0.21407172083854675;0.4383113980293274;0.5338175296783447;0.5808442831039429;0.6069904565811157;0.6254198551177979;0.642941415309906;0.6532002091407776;0.6613708734512329;0.6722651124000549;0.6778937578201294;0.6832501292228699;0.6902405619621277;0.6956877112388611;0.7032228708267212;0.7064911723136902;0.7106672525405884;0.7142078876495361;0.7231048345565796;0.7248297929763794;0.726100742816925;0.7341806888580322;0.7347253561019897;0.7365410923957825;0.7395370006561279;0.7416250705718994;0.7473445534706116;0.7493417859077454;0.7517022490501404;0.7561507225036621;0.757149338722229;0.7591466307640076;0.7607807517051697;0.7651384472846985;0.7667725682258606;0.7682251334190369;0.7704039812088013;0.7728552222251892;0.7768497467041016;0.7773036956787109;0.780753493309021;0.778937816619873;0.7818429470062256;0.7843849062919617;0.7854743599891663;0.7872900366783142
resnet50_lr1e-4 fold_4;0.2585565149784088;0.4831593334674835;0.5582387447357178;0.5936450362205505;0.6153427362442017;0.6328642964363098;0.6464820504188538;0.6559237241744995;0.6661824584007263;0.6728097796440125;0.6820698976516724;0.6895142793655396;0.6976850032806396;0.7037675976753235;0.7110304236412048;0.7148433923721313;0.7188379764556885;0.722650945186615;0.7262823581695557;0.7300953269004822;0.7324557304382324;0.7396277785301208;0.740354061126709;0.7456195950508118;0.7466182708740234;0.7480708360671997;0.7544257640838623;0.7539718747138977;0.756241500377655;0.7597821354866028;0.7615978121757507;0.7642306089401245;0.7675896286964417;0.7702224254608154;0.7706763744354248;0.7734906673431396;0.7754879593849182;0.7791193723678589;0.7802996039390564;0.7788470387458801;0.7830231785774231;0.7854743599891663;0.7861098647117615;0.7888333797454834;0.7891057729721069;0.7918293476104736;0.7918293476104736;0.794098973274231;0.7950975894927979;0.7981842756271362;0.7993645071983337;0.7998184561729431;0.8029051423072815;0.8027235865592957;0.8054471015930176;0.8060826063156128;0.8072628378868103;0.8088969588279724;0.8098047971725464;0.810894250869751;0.8116205334663391;0.8136177659034729;0.8170676231384277;0.8159782290458679
